fold	min_protein_count	R2_cv	RMSE_cv	R2_test	RMSE_test	proteins
1	1	0.05100044586335547	0.049560515800055376	0.1962527395321268	0.03503355666928486	YLR075W
1	2	0.1482767671108322	0.044858160167212675	0.35482459865278043	0.027389744420853207	YLR075W;YKL060C
1	3	0.2491614300028162	0.038447284479542966	0.4410538970378761	0.024682794007219774	YLR075W;YBR039W;YKL060C
1	4	0.2173548478445346	0.037452721640739435	0.39942276559010004	0.025037876792696544	YLR075W;YBR039W;YHR174W;YKL060C
1	5	0.27661213573609944	0.033385000719315855	0.40959105280274594	0.024823440126453634	YLR075W;YBR039W;YHR174W;YDL078C;YKL060C
1	6	0.37118229460789426	0.029359305358892182	0.5152192923482796	0.022336604116282924	YLR075W;YBR039W;YHR174W;YDL078C;YOL027C;YKL060C
1	7	0.314395589775391	0.03099404145366418	0.5529881902925207	0.02210673537842212	YLR075W;YBR039W;YHR174W;YDL078C;YOL027C;YKL060C;YPL246C
1	8	0.3254241059129092	0.030131411596568673	0.5828864479171786	0.021342597590186127	YLR075W;YBR039W;YHR174W;YDL078C;YOL027C;YKL060C;YEL024W;YPL246C
1	9	0.3310342579386694	0.03021439045127845	0.5933961953546376	0.020344750240137353	YLR075W;YJR123W;YBR039W;YHR174W;YDL078C;YOL027C;YKL060C;YEL024W;YPL246C
1	10	0.3685747511342961	0.029251827656936426	0.6542929565491848	0.017611515582337072	YLR075W;YJR123W;YBR039W;YHR174W;YDL078C;YOL027C;YKL060C;YEL024W;YLL045C;YPL246C
1	11	0.3698410544457311	0.029220859711213493	0.6465849340840849	0.017581809768043275	YLR075W;YJR123W;YBR039W;YIL053W;YHR174W;YDL078C;YOL027C;YKL060C;YEL024W;YLL045C;YPL246C
1	12	0.3603068531789827	0.029229114988151637	0.6515810902180246	0.01709826606670344	YLR075W;YJR123W;YBR039W;YIL053W;YAL005C;YHR174W;YDL078C;YOL027C;YKL060C;YEL024W;YLL045C;YPL246C
1	13	0.3527916464253398	0.02990536332905847	0.6715530932646103	0.017030949787106512	YLR075W;YJR123W;YBR039W;YIL053W;YLL024C;YAL005C;YHR174W;YDL078C;YOL027C;YKL060C;YEL024W;YLL045C;YPL246C
1	14	0.39653729438030816	0.0295544725640024	0.6960528252088636	0.015525023189837473	YLR075W;YML024W;YJR123W;YBR039W;YIL053W;YLL024C;YAL005C;YHR174W;YDL078C;YOL027C;YKL060C;YEL024W;YLL045C;YPL246C
